Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	1668 ms		Content: Europe eve 792437 56
     [java] Duration:	2 ms		Content: Europe gary 593286 45
     [java] Duration:	2 ms		Content: Europe gary 573418 46
     [java] Duration:	2 ms		Content: Europe eve 255842 55
     [java] Duration:	2 ms		Content: Europe carol 967835 31
     [java] Duration:	4 ms		Content: Europe eve 82468 48
     [java] Duration:	2 ms		Content: Europe eve 602349 31
     [java] Duration:	5 ms		Content: Europe gary 135436 54
     [java] Duration:	4 ms		Content: Europe gary 214735 41
     [java] Duration:	2 ms		Content: Europe carol 408465 56
     [java] Duration:	2 ms		Content: Europe gary 746875 38
     [java] Duration:	2 ms		Content: Europe gary 673526 34
     [java] Duration:	2 ms		Content: Europe gary 681767 59
     [java] Duration:	2 ms		Content: Europe alice 597956 59
     [java] Duration:	3 ms		Content: Europe alice 642905 42
     [java] Duration:	2 ms		Content: Europe alice 649138 44
     [java] Duration:	2 ms		Content: Europe carol 581827 46
     [java] Duration:	2 ms		Content: Europe carol 339284 33
     [java] Duration:	2 ms		Content: Europe eve 175776 59
     [java] Duration:	2 ms		Content: Europe alice 75424 39
     [java] Duration:	2 ms		Content: Europe eve 462872 45
     [java] Duration:	2 ms		Content: Europe gary 985470 33
     [java] Duration:	2 ms		Content: Europe alice 943999 33
     [java] Duration:	3 ms		Content: Europe carol 759575 45
     [java] Duration:	2 ms		Content: Europe gary 83004 35
     [java] Duration:	2 ms		Content: Europe gary 222694 37
     [java] Duration:	2 ms		Content: Europe gary 693888 42
     [java] Duration:	2 ms		Content: Europe carol 207297 36
     [java] Duration:	2 ms		Content: Europe eve 230286 50
     [java] Duration:	2 ms		Content: Europe carol 825955 48
     [java] Duration:	2 ms		Content: Europe carol 613711 50
     [java] Duration:	2 ms		Content: Europe gary 193674 35
     [java] Duration:	2 ms		Content: Europe eve 926748 50
     [java] Duration:	4 ms		Content: Europe alice 1013356 33
     [java] Duration:	2 ms		Content: Europe alice 215971 59
     [java] Duration:	2 ms		Content: Europe eve 10689 35
     [java] Duration:	2 ms		Content: Europe eve 676900 47
     [java] Duration:	2 ms		Content: Europe eve 579558 56
     [java] Duration:	2 ms		Content: Europe eve 476010 36
     [java] Duration:	2 ms		Content: Europe alice 670718 50
     [java] Duration:	2 ms		Content: Europe carol 192240 52
     [java] Duration:	2 ms		Content: Europe gary 656910 34
     [java] Duration:	2 ms		Content: Europe eve 923778 50
     [java] Duration:	2 ms		Content: Europe eve 898615 49
     [java] Duration:	2 ms		Content: Europe eve 750057 57
     [java] Duration:	2 ms		Content: Europe carol 305844 52
     [java] Duration:	2 ms		Content: Europe carol 952134 31
     [java] Duration:	2 ms		Content: Europe eve 585199 59
     [java] Duration:	2 ms		Content: Europe gary 198906 40
     [java] Duration:	3 ms		Content: Europe alice 560778 53
     [java] Duration:	2 ms		Content: Europe alice 280040 37
     [java] Duration:	2 ms		Content: Europe carol 937117 35
     [java] Duration:	2 ms		Content: Europe gary 44161 58
     [java] Duration:	2 ms		Content: Europe eve 375385 57
     [java] Duration:	3 ms		Content: Europe alice 851714 48
     [java] Duration:	3 ms		Content: Europe eve 8587 35
     [java] Duration:	2 ms		Content: Europe gary 336352 53
     [java] Duration:	2 ms		Content: Europe gary 709318 58
     [java] Duration:	2 ms		Content: Europe gary 934913 31
     [java] Duration:	2 ms		Content: Europe eve 991753 47
     [java] Duration:	2 ms		Content: Europe gary 265805 37
     [java] Duration:	2 ms		Content: Europe gary 1028893 52
     [java] Duration:	4 ms		Content: Europe alice 921585 42
     [java] Duration:	2 ms		Content: Europe carol 726918 49
     [java] Duration:	2 ms		Content: Europe gary 239056 31
     [java] Duration:	2 ms		Content: Europe carol 161991 55
     [java] Duration:	2 ms		Content: Europe carol 924426 59
     [java] Duration:	7 ms		Content: Europe gary 498995 57
     [java] Duration:	2 ms		Content: Europe eve 395914 47
     [java] Duration:	2 ms		Content: Europe eve 860522 42
     [java] Duration:	2 ms		Content: Europe eve 170142 34
     [java] Duration:	2 ms		Content: Europe eve 187896 51
     [java] Duration:	3 ms		Content: Europe eve 859656 44
     [java] Duration:	2 ms		Content: Europe eve 267365 31
     [java] Duration:	2 ms		Content: Europe carol 284783 52
     [java] Duration:	2 ms		Content: Europe carol 942913 57
     [java] Duration:	2 ms		Content: Europe gary 265270 51
     [java] Duration:	2 ms		Content: Europe eve 766504 37
     [java] Duration:	3 ms		Content: Europe alice 113981 52
     [java] Duration:	2 ms		Content: Europe eve 88482 38
     [java] Duration:	2 ms		Content: Europe carol 370836 37
     [java] Duration:	2 ms		Content: Europe alice 676903 32
     [java] Duration:	2 ms		Content: Europe eve 155962 36
     [java] Duration:	2 ms		Content: Europe alice 925089 37
     [java] Duration:	2 ms		Content: Europe alice 919461 57
     [java] Duration:	2 ms		Content: Europe eve 248683 36
     [java] Duration:	2 ms		Content: Europe eve 469337 32
     [java] Duration:	2 ms		Content: Europe carol 199930 45
     [java] Duration:	2 ms		Content: Europe eve 820016 39
     [java] Duration:	2 ms		Content: Europe gary 976276 32
     [java] Duration:	2 ms		Content: Europe gary 18116 31
     [java] Duration:	2 ms		Content: Europe carol 516961 37
     [java] Duration:	2 ms		Content: Europe eve 214179 31
     [java] Duration:	2 ms		Content: Europe carol 595144 42
     [java] Duration:	2 ms		Content: Europe eve 19889 38
     [java] Duration:	2 ms		Content: Europe alice 1014121 58
     [java] Duration:	2 ms		Content: Europe carol 915747 52
     [java] Duration:	2 ms		Content: Europe gary 68209 47
     [java] Duration:	2 ms		Content: Europe alice 454253 54
     [java] Duration:	2 ms		Content: Europe carol 160865 47
     [java] Duration:	2 ms		Content: Europe alice 240383 59
     [java] Duration:	7 ms		Content: Europe eve 568012 53
     [java] Duration:	2 ms		Content: Europe gary 431375 36
     [java] Duration:	2 ms		Content: Europe alice 916232 55
     [java] Duration:	2 ms		Content: Europe carol 186358 46
     [java] Duration:	2 ms		Content: Europe alice 1031226 47
     [java] Duration:	2 ms		Content: Europe gary 102734 45
     [java] Duration:	2 ms		Content: Europe carol 276667 30
     [java] Duration:	3 ms		Content: Europe alice 225131 57
     [java] Duration:	2 ms		Content: Europe carol 154836 37
     [java] Duration:	2 ms		Content: Europe carol 32525 37
     [java] Duration:	2 ms		Content: Europe alice 33607 45
     [java] Duration:	3 ms		Content: Europe eve 713452 42
     [java] Duration:	2 ms		Content: Europe gary 302909 32
     [java] Duration:	2 ms		Content: Europe alice 216264 33
     [java] Duration:	3 ms		Content: Europe alice 146116 46
     [java] Duration:	2 ms		Content: Europe gary 725631 34
     [java] Duration:	2 ms		Content: Europe carol 293056 44
     [java] Duration:	2 ms		Content: Europe gary 983964 30
     [java] Duration:	2 ms		Content: Europe eve 432872 49
     [java] Duration:	2 ms		Content: Europe alice 1020177 54
     [java] Duration:	2 ms		Content: Europe gary 912055 55
     [java] Duration:	2 ms		Content: Europe alice 962746 42
     [java] Duration:	2 ms		Content: Europe gary 529932 52
     [java] Duration:	3 ms		Content: Europe alice 341971 55
     [java] Duration:	2 ms		Content: Europe alice 871378 40
     [java] Duration:	2 ms		Content: Europe alice 497195 55
     [java] Duration:	2 ms		Content: Europe carol 628626 37
     [java] Duration:	2 ms		Content: Europe gary 1029585 39
     [java] Duration:	2 ms		Content: Europe carol 1036109 41
     [java] Duration:	3 ms		Content: Europe gary 388183 30
     [java] Duration:	2 ms		Content: Europe alice 268716 46
     [java] Duration:	2 ms		Content: Europe gary 978686 39
     [java] Duration:	2 ms		Content: Europe carol 173088 35
     [java] Duration:	2 ms		Content: Europe gary 365405 37
     [java] Duration:	5 ms		Content: Europe gary 456061 44
     [java] Duration:	2 ms		Content: Europe carol 755676 39
     [java] Duration:	2 ms		Content: Europe gary 641361 37
     [java] Duration:	2 ms		Content: Europe alice 683625 31
     [java] Duration:	3 ms		Content: Europe eve 499802 48
     [java] Duration:	2 ms		Content: Europe eve 892006 38
     [java] Duration:	2 ms		Content: Europe gary 934391 49
     [java] Duration:	2 ms		Content: Europe alice 514075 37
     [java] Duration:	2 ms		Content: Europe gary 477561 36
     [java] Duration:	2 ms		Content: Europe gary 183893 37
     [java] Duration:	2 ms		Content: Europe alice 634906 33
     [java] Duration:	2 ms		Content: Europe carol 688626 44
     [java] Duration:	2 ms		Content: Europe carol 910472 36
     [java] Duration:	2 ms		Content: Europe alice 508862 47
     [java] Duration:	2 ms		Content: Europe alice 937101 49
     [java] Duration:	2 ms		Content: Europe eve 570606 43
     [java] Duration:	2 ms		Content: Europe alice 1000396 43
     [java] Duration:	2 ms		Content: Europe gary 315416 37
     [java] Duration:	2 ms		Content: Europe carol 866282 48
     [java] Duration:	3 ms		Content: Europe alice 697337 55
     [java] Duration:	3 ms		Content: Europe alice 744203 51
     [java] Duration:	2 ms		Content: Europe eve 231948 45
     [java] Duration:	3 ms		Content: Europe carol 688488 31
     [java] Duration:	2 ms		Content: Europe eve 484482 38
     [java] Duration:	2 ms		Content: Europe carol 835628 41
     [java] Duration:	2 ms		Content: Europe gary 193789 38
     [java] Duration:	2 ms		Content: Europe eve 196522 45
     [java] Duration:	2 ms		Content: Europe carol 983923 39
     [java] Duration:	2 ms		Content: Europe alice 320142 41
     [java] Duration:	2 ms		Content: Europe carol 973091 39
     [java] Duration:	2 ms		Content: Europe carol 129490 57
     [java] Duration:	3 ms		Content: Europe alice 172071 48
     [java] Duration:	2 ms		Content: Europe alice 779084 41
     [java] Duration:	2 ms		Content: Europe eve 777466 36
     [java] Duration:	2 ms		Content: Europe carol 403442 35
     [java] Duration:	3 ms		Content: Europe gary 512028 45
     [java] Duration:	2 ms		Content: Europe eve 580165 47
     [java] Duration:	2 ms		Content: Europe gary 107105 44
     [java] Duration:	3 ms		Content: Europe alice 656832 36
     [java] Duration:	3 ms		Content: Europe carol 778556 52
     [java] Duration:	2 ms		Content: Europe alice 1034828 43
     [java] Duration:	2 ms		Content: Europe alice 853245 32
     [java] Duration:	2 ms		Content: Europe carol 185508 44
     [java] Duration:	2 ms		Content: Europe alice 569637 58
     [java] Duration:	2 ms		Content: Europe gary 816695 44
     [java] Duration:	2 ms		Content: Europe gary 184998 43
     [java] Duration:	2 ms		Content: Europe eve 835465 36
     [java] Duration:	3 ms		Content: Europe alice 152157 50
     [java] Duration:	3 ms		Content: Europe carol 1004657 40
     [java] Duration:	3 ms		Content: Europe carol 320875 58
     [java] Duration:	2 ms		Content: Europe carol 974490 49
     [java] Duration:	2 ms		Content: Europe alice 61598 40
     [java] Duration:	2 ms		Content: Europe eve 355202 46
     [java] Duration:	2 ms		Content: Europe alice 793931 52
     [java] Duration:	2 ms		Content: Europe gary 892882 32
     [java] Duration:	2 ms		Content: Europe gary 747321 52
     [java] Duration:	2 ms		Content: Europe eve 70543 51
     [java] Duration:	2 ms		Content: Europe eve 969239 42
     [java] Duration:	2 ms		Content: Europe gary 548513 55
     [java] Duration:	2 ms		Content: Europe alice 957549 39
     [java] Duration:	2 ms		Content: Europe eve 742136 40
     [java] Duration:	2 ms		Content: Europe gary 514064 37
     [java] Duration:	2 ms		Content: Europe gary 228608 30
     [java] Duration:	2 ms		Content: Europe carol 361955 52
     [java] Duration:	2 ms		Content: Europe eve 95089 50
     [java] Duration:	5 ms		Content: Europe gary 292756 30
     [java] Duration:	2 ms		Content: Europe gary 761671 32
     [java] Duration:	2 ms		Content: Europe carol 201148 30
     [java] Duration:	3 ms		Content: Europe alice 844915 34
     [java] Duration:	4 ms		Content: Europe gary 964051 45
     [java] Duration:	2 ms		Content: Europe gary 132523 36
     [java] Duration:	5 ms		Content: Europe eve 467099 50
     [java] Duration:	5 ms		Content: Europe alice 240817 52
     [java] Duration:	3 ms		Content: Europe eve 525770 53
     [java] Duration:	2 ms		Content: Europe alice 747198 46
     [java] Duration:	2 ms		Content: Europe eve 203712 51
     [java] Duration:	2 ms		Content: Europe eve 225601 59
     [java] Duration:	3 ms		Content: Europe eve 82416 48
     [java] Duration:	2 ms		Content: Europe carol 584022 37
     [java] Duration:	3 ms		Content: Europe alice 135876 55
     [java] Duration:	3 ms		Content: Europe eve 596822 44
     [java] Duration:	3 ms		Content: Europe carol 142243 56
     [java] Duration:	2 ms		Content: Europe carol 618053 57
     [java] Duration:	2 ms		Content: Europe carol 524974 51
     [java] Duration:	2 ms		Content: Europe gary 706579 31
     [java] Duration:	2 ms		Content: Europe carol 692793 34
     [java] Duration:	2 ms		Content: Europe alice 820952 30
     [java] Duration:	2 ms		Content: Europe carol 526359 42
     [java] Duration:	2 ms		Content: Europe alice 726429 33
     [java] Duration:	2 ms		Content: Europe carol 953269 32
     [java] Duration:	2 ms		Content: Europe alice 606323 56
     [java] Duration:	2 ms		Content: Europe gary 629709 51
     [java] Duration:	2 ms		Content: Europe alice 848052 36
     [java] Duration:	2 ms		Content: Europe alice 440655 51
     [java] Duration:	2 ms		Content: Europe eve 728034 31
     [java] Duration:	2 ms		Content: Europe carol 75974 59
     [java] Duration:	4 ms		Content: Europe gary 615239 39
     [java] Duration:	2 ms		Content: Europe gary 26064 50
     [java] Duration:	2 ms		Content: Europe gary 891836 35
     [java] Duration:	2 ms		Content: Europe gary 237431 32
     [java] Duration:	2 ms		Content: Europe gary 520714 35
     [java] Duration:	3 ms		Content: Europe eve 5967 31
     [java] Duration:	2 ms		Content: Europe carol 136421 34
     [java] Duration:	2 ms		Content: Europe alice 670100 46
     [java] Duration:	2 ms		Content: Europe carol 719318 54
     [java] Duration:	2 ms		Content: Europe eve 943421 36
     [java] Duration:	2 ms		Content: Europe gary 1039010 59
     [java] Duration:	2 ms		Content: Europe eve 671216 42
     [java] Duration:	2 ms		Content: Europe gary 530594 39
     [java] Duration:	2 ms		Content: Europe alice 703147 44
     [java] Duration:	3 ms		Content: Europe carol 606423 43
     [java] Duration:	2 ms		Content: Europe carol 185000 48
     [java] Duration:	2 ms		Content: Europe gary 1025552 49
     [java] Duration:	2 ms		Content: Europe gary 792488 52
     [java] Duration:	2 ms		Content: Europe alice 640734 45
     [java] Duration:	2 ms		Content: Europe alice 729077 48
     [java] Duration:	3 ms		Content: Europe eve 194625 43
     [java] Duration:	2 ms		Content: Europe gary 300813 45
     [java] Duration:	2 ms		Content: Europe alice 872482 52
     [java] Duration:	2 ms		Content: Europe alice 476168 41
     [java] Duration:	2 ms		Content: Europe alice 511783 46
     [java] Duration:	3 ms		Content: Europe gary 191608 56
     [java] Duration:	3 ms		Content: Europe alice 827630 52
     [java] Duration:	2 ms		Content: Europe eve 570333 41
     [java] Duration:	4 ms		Content: Europe carol 960197 39
     [java] Duration:	2 ms		Content: Europe eve 814124 45
     [java] Duration:	2 ms		Content: Europe alice 535076 33
     [java] Duration:	2 ms		Content: Europe eve 275102 54
     [java] Duration:	2 ms		Content: Europe eve 230385 40
     [java] Duration:	2 ms		Content: Europe gary 749713 51
     [java] Duration:	2 ms		Content: Europe eve 788832 48
     [java] Duration:	2 ms		Content: Europe carol 384048 43
