Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	402 ms		Content: America fred 66061 50
     [java] Duration:	2 ms		Content: America bob 977296 45
     [java] Duration:	2 ms		Content: America harry 241505 45
     [java] Duration:	5 ms		Content: America fred 384555 41
     [java] Duration:	2 ms		Content: America harry 852962 41
     [java] Duration:	2 ms		Content: America harry 102214 56
     [java] Duration:	2 ms		Content: America fred 153428 57
     [java] Duration:	2 ms		Content: America bob 506353 39
     [java] Duration:	2 ms		Content: America harry 145128 54
     [java] Duration:	2 ms		Content: America dave 515619 46
     [java] Duration:	2 ms		Content: America harry 1048314 50
     [java] Duration:	2 ms		Content: America fred 497473 50
     [java] Duration:	2 ms		Content: America fred 825787 42
     [java] Duration:	2 ms		Content: America fred 985729 49
     [java] Duration:	2 ms		Content: America dave 527297 45
     [java] Duration:	2 ms		Content: America fred 371565 47
     [java] Duration:	3 ms		Content: America harry 502659 55
     [java] Duration:	2 ms		Content: America bob 269975 38
     [java] Duration:	2 ms		Content: America fred 289107 49
     [java] Duration:	2 ms		Content: America bob 777945 32
     [java] Duration:	2 ms		Content: America dave 372754 52
     [java] Duration:	3 ms		Content: America harry 146088 42
     [java] Duration:	2 ms		Content: America dave 87259 45
     [java] Duration:	2 ms		Content: America dave 714741 55
     [java] Duration:	3 ms		Content: America fred 487179 51
     [java] Duration:	2 ms		Content: America fred 525253 31
     [java] Duration:	2 ms		Content: America fred 782726 45
     [java] Duration:	2 ms		Content: America fred 639598 34
     [java] Duration:	2 ms		Content: America harry 126309 53
     [java] Duration:	2 ms		Content: America fred 334532 48
     [java] Duration:	2 ms		Content: America fred 632564 46
     [java] Duration:	2 ms		Content: America harry 134610 34
     [java] Duration:	2 ms		Content: America fred 78434 58
     [java] Duration:	2 ms		Content: America bob 154250 44
     [java] Duration:	2 ms		Content: America harry 472898 48
     [java] Duration:	10 ms		Content: America fred 931706 57
     [java] Duration:	2 ms		Content: America fred 315029 45
     [java] Duration:	2 ms		Content: America dave 643388 30
     [java] Duration:	2 ms		Content: America fred 136452 31
     [java] Duration:	2 ms		Content: America dave 296118 48
     [java] Duration:	2 ms		Content: America dave 245899 45
     [java] Duration:	2 ms		Content: America fred 44813 43
     [java] Duration:	2 ms		Content: America fred 89585 56
     [java] Duration:	2 ms		Content: America harry 49242 50
     [java] Duration:	2 ms		Content: America harry 93050 41
     [java] Duration:	3 ms		Content: America harry 869188 53
     [java] Duration:	2 ms		Content: America bob 938321 42
     [java] Duration:	2 ms		Content: America fred 580972 30
     [java] Duration:	2 ms		Content: America bob 677127 30
     [java] Duration:	2 ms		Content: America dave 907439 33
     [java] Duration:	2 ms		Content: America harry 406796 38
     [java] Duration:	2 ms		Content: America fred 881759 59
     [java] Duration:	2 ms		Content: America bob 310133 57
     [java] Duration:	2 ms		Content: America dave 514607 41
     [java] Duration:	2 ms		Content: America harry 341533 58
     [java] Duration:	2 ms		Content: America harry 162912 59
     [java] Duration:	2 ms		Content: America dave 786842 37
     [java] Duration:	2 ms		Content: America fred 451092 53
     [java] Duration:	2 ms		Content: America harry 949353 59
     [java] Duration:	2 ms		Content: America harry 437095 30
     [java] Duration:	23 ms		Content: America bob 351720 47
     [java] Duration:	2 ms		Content: America bob 768001 44
     [java] Duration:	2 ms		Content: America bob 572248 33
     [java] Duration:	4 ms		Content: America fred 975200 38
     [java] Duration:	2 ms		Content: America bob 319835 35
     [java] Duration:	3 ms		Content: America bob 986264 51
     [java] Duration:	2 ms		Content: America bob 463738 34
     [java] Duration:	2 ms		Content: America fred 528734 51
     [java] Duration:	2 ms		Content: America harry 671325 56
     [java] Duration:	2 ms		Content: America fred 720036 56
     [java] Duration:	2 ms		Content: America dave 455196 55
     [java] Duration:	2 ms		Content: America fred 860920 30
     [java] Duration:	24 ms		Content: America dave 60153 49
     [java] Duration:	2 ms		Content: America bob 643736 38
     [java] Duration:	2 ms		Content: America fred 480843 56
     [java] Duration:	2 ms		Content: America harry 125450 40
     [java] Duration:	2 ms		Content: America harry 868433 48
     [java] Duration:	2 ms		Content: America dave 368920 37
     [java] Duration:	2 ms		Content: America bob 709345 54
     [java] Duration:	2 ms		Content: America fred 653251 37
     [java] Duration:	2 ms		Content: America fred 772102 58
     [java] Duration:	2 ms		Content: America harry 94185 39
     [java] Duration:	2 ms		Content: America harry 646947 30
     [java] Duration:	2 ms		Content: America fred 381310 42
     [java] Duration:	2 ms		Content: America harry 422530 35
     [java] Duration:	2 ms		Content: America harry 840203 33
     [java] Duration:	23 ms		Content: America harry 24396 59
     [java] Duration:	2 ms		Content: America bob 388121 58
     [java] Duration:	2 ms		Content: America bob 11057 59
     [java] Duration:	2 ms		Content: America harry 105442 49
     [java] Duration:	2 ms		Content: America dave 612270 40
     [java] Duration:	2 ms		Content: America dave 412055 59
     [java] Duration:	3 ms		Content: America fred 466314 47
     [java] Duration:	2 ms		Content: America harry 104239 58
     [java] Duration:	2 ms		Content: America bob 248936 31
     [java] Duration:	2 ms		Content: America bob 271989 47
     [java] Duration:	2 ms		Content: America fred 242510 40
     [java] Duration:	2 ms		Content: America harry 50263 51
     [java] Duration:	2 ms		Content: America harry 63625 33
     [java] Duration:	2 ms		Content: America harry 518369 41
     [java] Duration:	2 ms		Content: America harry 677323 33
     [java] Duration:	2 ms		Content: America fred 391344 58
     [java] Duration:	2 ms		Content: America fred 990782 31
     [java] Duration:	2 ms		Content: America bob 418033 35
     [java] Duration:	2 ms		Content: America bob 687368 34
     [java] Duration:	2 ms		Content: America bob 408805 49
     [java] Duration:	2 ms		Content: America bob 903703 31
     [java] Duration:	2 ms		Content: America dave 394058 32
     [java] Duration:	2 ms		Content: America fred 167014 52
     [java] Duration:	2 ms		Content: America harry 178221 59
     [java] Duration:	2 ms		Content: America fred 840093 58
     [java] Duration:	2 ms		Content: America harry 950845 57
     [java] Duration:	2 ms		Content: America dave 465190 30
     [java] Duration:	3 ms		Content: America fred 96750 48
     [java] Duration:	2 ms		Content: America dave 699766 39
     [java] Duration:	2 ms		Content: America dave 338162 43
     [java] Duration:	2 ms		Content: America fred 61242 54
     [java] Duration:	2 ms		Content: America bob 530065 41
     [java] Duration:	4 ms		Content: America fred 58614 31
     [java] Duration:	2 ms		Content: America harry 1016949 59
     [java] Duration:	2 ms		Content: America harry 45367 52
     [java] Duration:	2 ms		Content: America dave 889510 42
     [java] Duration:	5 ms		Content: America bob 895102 44
     [java] Duration:	8 ms		Content: America fred 777108 36
     [java] Duration:	3 ms		Content: America fred 801725 41
     [java] Duration:	2 ms		Content: America harry 918571 46
     [java] Duration:	2 ms		Content: America bob 771380 44
     [java] Duration:	2 ms		Content: America bob 400418 55
     [java] Duration:	2 ms		Content: America bob 637068 49
     [java] Duration:	2 ms		Content: America bob 321939 49
     [java] Duration:	2 ms		Content: America dave 582560 54
     [java] Duration:	3 ms		Content: America fred 876235 45
     [java] Duration:	24 ms		Content: America bob 588942 40
     [java] Duration:	2 ms		Content: America bob 1014894 58
     [java] Duration:	2 ms		Content: America bob 284509 57
     [java] Duration:	3 ms		Content: America dave 906724 46
     [java] Duration:	2 ms		Content: America dave 891747 58
     [java] Duration:	3 ms		Content: America harry 196315 58
     [java] Duration:	2 ms		Content: America bob 867469 54
     [java] Duration:	4 ms		Content: America harry 756646 45
     [java] Duration:	2 ms		Content: America dave 327087 32
     [java] Duration:	2 ms		Content: America fred 897702 58
     [java] Duration:	2 ms		Content: America bob 494580 46
     [java] Duration:	23 ms		Content: America bob 75015 43
     [java] Duration:	5 ms		Content: America harry 225819 59
     [java] Duration:	2 ms		Content: America dave 922566 44
     [java] Duration:	2 ms		Content: America harry 476292 39
     [java] Duration:	2 ms		Content: America harry 201701 50
     [java] Duration:	2 ms		Content: America harry 726830 59
     [java] Duration:	2 ms		Content: America harry 137502 52
     [java] Duration:	2 ms		Content: America fred 302315 51
     [java] Duration:	2 ms		Content: America harry 663933 54
     [java] Duration:	2 ms		Content: America fred 447061 31
     [java] Duration:	2 ms		Content: America bob 1010383 37
     [java] Duration:	2 ms		Content: America bob 652573 30
     [java] Duration:	2 ms		Content: America fred 632122 57
     [java] Duration:	2 ms		Content: America bob 737842 36
     [java] Duration:	2 ms		Content: America dave 667637 51
     [java] Duration:	2 ms		Content: America harry 871173 34
     [java] Duration:	2 ms		Content: America harry 948103 59
     [java] Duration:	2 ms		Content: America dave 420836 56
     [java] Duration:	2 ms		Content: America bob 1020838 31
     [java] Duration:	2 ms		Content: America dave 285317 43
     [java] Duration:	2 ms		Content: America dave 975102 40
     [java] Duration:	2 ms		Content: America fred 868428 43
     [java] Duration:	2 ms		Content: America dave 355619 34
     [java] Duration:	8 ms		Content: America dave 598938 59
     [java] Duration:	2 ms		Content: America bob 216957 56
     [java] Duration:	2 ms		Content: America dave 144236 37
     [java] Duration:	2 ms		Content: America harry 808582 34
     [java] Duration:	2 ms		Content: America bob 583157 50
     [java] Duration:	2 ms		Content: America bob 8352 45
     [java] Duration:	2 ms		Content: America dave 127187 50
     [java] Duration:	2 ms		Content: America fred 291576 42
     [java] Duration:	2 ms		Content: America harry 658304 44
     [java] Duration:	2 ms		Content: America fred 374797 58
     [java] Duration:	3 ms		Content: America dave 553094 56
     [java] Duration:	2 ms		Content: America dave 1013301 53
     [java] Duration:	2 ms		Content: America bob 397135 55
     [java] Duration:	2 ms		Content: America harry 230219 48
     [java] Duration:	4 ms		Content: America fred 574545 41
     [java] Duration:	2 ms		Content: America bob 601723 58
     [java] Duration:	2 ms		Content: America harry 458774 55
     [java] Duration:	2 ms		Content: America dave 90454 50
     [java] Duration:	2 ms		Content: America dave 137563 48
     [java] Duration:	2 ms		Content: America bob 42016 49
     [java] Duration:	2 ms		Content: America fred 549065 39
     [java] Duration:	2 ms		Content: America fred 574729 56
     [java] Duration:	2 ms		Content: America harry 233919 57
     [java] Duration:	2 ms		Content: America harry 88846 49
     [java] Duration:	2 ms		Content: America fred 13116 56
     [java] Duration:	2 ms		Content: America bob 670516 45
     [java] Duration:	22 ms		Content: America dave 752003 37
     [java] Duration:	2 ms		Content: America fred 107994 36
     [java] Duration:	4 ms		Content: America harry 392049 57
     [java] Duration:	2 ms		Content: America fred 910298 40
     [java] Duration:	2 ms		Content: America harry 746883 38
     [java] Duration:	2 ms		Content: America fred 543922 45
     [java] Duration:	2 ms		Content: America bob 351015 32
     [java] Duration:	2 ms		Content: America fred 380207 51
     [java] Duration:	2 ms		Content: America dave 931353 34
     [java] Duration:	2 ms		Content: America harry 642938 41
     [java] Duration:	2 ms		Content: America bob 726909 37
     [java] Duration:	2 ms		Content: America dave 695054 50
     [java] Duration:	2 ms		Content: America fred 308747 36
     [java] Duration:	2 ms		Content: America harry 640584 33
     [java] Duration:	2 ms		Content: America dave 279264 53
     [java] Duration:	2 ms		Content: America harry 451164 43
     [java] Duration:	2 ms		Content: America fred 349399 55
     [java] Duration:	2 ms		Content: America fred 891425 55
     [java] Duration:	2 ms		Content: America harry 390975 46
     [java] Duration:	2 ms		Content: America dave 16709 33
     [java] Duration:	2 ms		Content: America bob 48614 57
     [java] Duration:	2 ms		Content: America harry 394553 34
     [java] Duration:	2 ms		Content: America fred 679012 51
     [java] Duration:	2 ms		Content: America dave 92059 34
     [java] Duration:	2 ms		Content: America bob 196638 59
     [java] Duration:	2 ms		Content: America harry 541204 37
