Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	416 ms		Content: America bob 749220 56
     [java] Duration:	3 ms		Content: America bob 562615 56
     [java] Duration:	2 ms		Content: America bob 429507 46
     [java] Duration:	3 ms		Content: America dave 638772 40
     [java] Duration:	2 ms		Content: America dave 280000 47
     [java] Duration:	2 ms		Content: America harry 359436 41
     [java] Duration:	2 ms		Content: America bob 730097 34
     [java] Duration:	2 ms		Content: America bob 209830 51
     [java] Duration:	3 ms		Content: America dave 177324 32
     [java] Duration:	2 ms		Content: America bob 980168 41
     [java] Duration:	2 ms		Content: America dave 430268 35
     [java] Duration:	2 ms		Content: America harry 314032 45
     [java] Duration:	5 ms		Content: America harry 449571 41
     [java] Duration:	3 ms		Content: America bob 357300 52
     [java] Duration:	2 ms		Content: America bob 20001 43
     [java] Duration:	2 ms		Content: America fred 475797 35
     [java] Duration:	2 ms		Content: America bob 223895 55
     [java] Duration:	27 ms		Content: America dave 770664 59
     [java] Duration:	4 ms		Content: America fred 153372 52
     [java] Duration:	4 ms		Content: America harry 208646 34
     [java] Duration:	4 ms		Content: America harry 109853 58
     [java] Duration:	3 ms		Content: America fred 299672 46
     [java] Duration:	2 ms		Content: America fred 261490 54
     [java] Duration:	2 ms		Content: America harry 168409 56
     [java] Duration:	22 ms		Content: America dave 188943 53
     [java] Duration:	2 ms		Content: America fred 218154 46
     [java] Duration:	3 ms		Content: America dave 420355 52
     [java] Duration:	8 ms		Content: America harry 366986 33
     [java] Duration:	3 ms		Content: America harry 185071 54
     [java] Duration:	2 ms		Content: America dave 655006 32
     [java] Duration:	2 ms		Content: America dave 692873 45
     [java] Duration:	2 ms		Content: America dave 579463 53
     [java] Duration:	2 ms		Content: America bob 810832 47
     [java] Duration:	2 ms		Content: America dave 48508 52
     [java] Duration:	2 ms		Content: America fred 624239 30
     [java] Duration:	2 ms		Content: America fred 662927 53
     [java] Duration:	2 ms		Content: America harry 205714 56
     [java] Duration:	2 ms		Content: America dave 328404 52
     [java] Duration:	2 ms		Content: America dave 1019052 33
     [java] Duration:	2 ms		Content: America harry 576373 34
     [java] Duration:	2 ms		Content: America bob 23352 54
     [java] Duration:	3 ms		Content: America bob 453788 43
     [java] Duration:	3 ms		Content: America fred 850691 33
     [java] Duration:	2 ms		Content: America fred 921951 31
     [java] Duration:	3 ms		Content: America dave 408313 33
     [java] Duration:	3 ms		Content: America bob 159340 31
     [java] Duration:	2 ms		Content: America harry 67263 46
     [java] Duration:	3 ms		Content: America bob 764430 45
     [java] Duration:	2 ms		Content: America dave 1029956 47
     [java] Duration:	2 ms		Content: America harry 414839 39
     [java] Duration:	2 ms		Content: America dave 713960 38
     [java] Duration:	2 ms		Content: America bob 833806 52
     [java] Duration:	2 ms		Content: America harry 799680 51
     [java] Duration:	2 ms		Content: America bob 1030859 49
     [java] Duration:	2 ms		Content: America bob 784191 39
     [java] Duration:	2 ms		Content: America harry 28084 31
     [java] Duration:	2 ms		Content: America dave 648293 43
     [java] Duration:	2 ms		Content: America dave 753853 30
     [java] Duration:	2 ms		Content: America dave 381082 35
     [java] Duration:	2 ms		Content: America bob 209279 41
     [java] Duration:	4 ms		Content: America fred 1010726 39
     [java] Duration:	2 ms		Content: America fred 1038345 40
     [java] Duration:	24 ms		Content: America bob 762400 40
     [java] Duration:	2 ms		Content: America dave 959244 36
     [java] Duration:	2 ms		Content: America bob 1045659 30
     [java] Duration:	2 ms		Content: America dave 152994 54
     [java] Duration:	2 ms		Content: America fred 456599 49
     [java] Duration:	23 ms		Content: America harry 938506 32
     [java] Duration:	2 ms		Content: America fred 313652 33
     [java] Duration:	2 ms		Content: America fred 1024829 47
     [java] Duration:	2 ms		Content: America dave 663419 50
     [java] Duration:	3 ms		Content: America dave 376974 52
     [java] Duration:	4 ms		Content: America fred 942882 58
     [java] Duration:	3 ms		Content: America dave 696469 58
     [java] Duration:	2 ms		Content: America bob 624566 43
     [java] Duration:	2 ms		Content: America fred 65300 33
     [java] Duration:	2 ms		Content: America harry 818680 58
     [java] Duration:	2 ms		Content: America harry 241152 49
     [java] Duration:	4 ms		Content: America fred 708049 35
     [java] Duration:	3 ms		Content: America bob 814530 45
     [java] Duration:	2 ms		Content: America harry 176933 44
     [java] Duration:	2 ms		Content: America fred 328542 58
     [java] Duration:	2 ms		Content: America fred 660765 41
     [java] Duration:	3 ms		Content: America harry 568329 54
     [java] Duration:	2 ms		Content: America dave 290975 46
     [java] Duration:	2 ms		Content: America dave 402045 32
     [java] Duration:	3 ms		Content: America bob 129761 56
     [java] Duration:	2 ms		Content: America bob 469638 50
     [java] Duration:	2 ms		Content: America bob 579787 54
     [java] Duration:	2 ms		Content: America harry 206591 33
     [java] Duration:	2 ms		Content: America fred 101287 37
     [java] Duration:	3 ms		Content: America harry 691969 32
     [java] Duration:	3 ms		Content: America dave 781162 43
     [java] Duration:	2 ms		Content: America bob 668534 30
     [java] Duration:	3 ms		Content: America dave 459229 45
     [java] Duration:	2 ms		Content: America dave 477880 57
     [java] Duration:	2 ms		Content: America fred 439421 43
     [java] Duration:	2 ms		Content: America dave 231346 42
     [java] Duration:	2 ms		Content: America bob 698525 40
     [java] Duration:	2 ms		Content: America fred 412815 54
     [java] Duration:	2 ms		Content: America fred 154440 46
     [java] Duration:	2 ms		Content: America fred 699286 51
     [java] Duration:	2 ms		Content: America dave 496097 58
     [java] Duration:	2 ms		Content: America fred 147123 38
     [java] Duration:	3 ms		Content: America bob 638036 50
     [java] Duration:	4 ms		Content: America harry 528231 42
     [java] Duration:	3 ms		Content: America harry 14765 51
     [java] Duration:	3 ms		Content: America fred 697850 51
     [java] Duration:	2 ms		Content: America bob 29185 45
     [java] Duration:	2 ms		Content: America fred 709493 40
     [java] Duration:	2 ms		Content: America dave 770967 30
     [java] Duration:	2 ms		Content: America dave 369896 31
     [java] Duration:	3 ms		Content: America fred 803699 38
     [java] Duration:	30 ms		Content: America dave 464934 50
     [java] Duration:	2 ms		Content: America harry 594409 38
     [java] Duration:	2 ms		Content: America harry 391257 43
     [java] Duration:	2 ms		Content: America bob 792009 55
     [java] Duration:	2 ms		Content: America dave 264624 52
     [java] Duration:	2 ms		Content: America fred 202968 48
     [java] Duration:	2 ms		Content: America dave 435469 51
     [java] Duration:	2 ms		Content: America fred 828243 31
     [java] Duration:	2 ms		Content: America bob 21426 53
     [java] Duration:	4 ms		Content: America bob 317896 42
     [java] Duration:	4 ms		Content: America dave 466657 37
     [java] Duration:	5 ms		Content: America harry 269351 58
     [java] Duration:	2 ms		Content: America dave 986220 39
     [java] Duration:	2 ms		Content: America fred 685368 55
     [java] Duration:	2 ms		Content: America fred 694570 53
     [java] Duration:	3 ms		Content: America harry 581300 32
     [java] Duration:	3 ms		Content: America bob 162253 33
     [java] Duration:	4 ms		Content: America bob 168690 57
     [java] Duration:	3 ms		Content: America fred 757460 47
     [java] Duration:	3 ms		Content: America dave 582147 35
     [java] Duration:	2 ms		Content: America harry 923569 38
     [java] Duration:	2 ms		Content: America bob 168529 56
     [java] Duration:	2 ms		Content: America fred 789752 55
     [java] Duration:	3 ms		Content: America fred 862788 34
     [java] Duration:	2 ms		Content: America bob 754298 53
     [java] Duration:	2 ms		Content: America fred 449735 35
     [java] Duration:	2 ms		Content: America bob 870239 36
     [java] Duration:	2 ms		Content: America fred 681666 50
     [java] Duration:	2 ms		Content: America fred 303089 56
     [java] Duration:	2 ms		Content: America harry 353978 40
     [java] Duration:	2 ms		Content: America dave 630752 30
     [java] Duration:	2 ms		Content: America fred 203438 37
     [java] Duration:	3 ms		Content: America fred 234913 36
     [java] Duration:	2 ms		Content: America fred 834167 59
     [java] Duration:	2 ms		Content: America harry 422875 56
     [java] Duration:	2 ms		Content: America fred 238676 54
     [java] Duration:	2 ms		Content: America harry 168992 48
     [java] Duration:	2 ms		Content: America bob 1010303 35
     [java] Duration:	2 ms		Content: America bob 809485 58
     [java] Duration:	2 ms		Content: America harry 134162 54
     [java] Duration:	2 ms		Content: America dave 179578 56
     [java] Duration:	2 ms		Content: America dave 511893 30
     [java] Duration:	2 ms		Content: America fred 90816 35
     [java] Duration:	2 ms		Content: America bob 356871 54
     [java] Duration:	2 ms		Content: America dave 243395 46
     [java] Duration:	2 ms		Content: America dave 497661 33
     [java] Duration:	2 ms		Content: America fred 559326 30
     [java] Duration:	38 ms		Content: America fred 502457 35
     [java] Duration:	2 ms		Content: America harry 707855 59
     [java] Duration:	2 ms		Content: America dave 179189 58
     [java] Duration:	3 ms		Content: America fred 636851 36
     [java] Duration:	2 ms		Content: America harry 611344 43
     [java] Duration:	2 ms		Content: America fred 1032520 55
     [java] Duration:	2 ms		Content: America bob 424964 33
     [java] Duration:	2 ms		Content: America harry 473895 48
     [java] Duration:	2 ms		Content: America fred 612573 51
     [java] Duration:	2 ms		Content: America bob 118854 55
     [java] Duration:	3 ms		Content: America harry 1012683 59
     [java] Duration:	2 ms		Content: America harry 1016590 57
     [java] Duration:	2 ms		Content: America dave 404887 55
     [java] Duration:	2 ms		Content: America harry 370963 36
     [java] Duration:	2 ms		Content: America dave 105506 33
     [java] Duration:	2 ms		Content: America bob 457112 55
     [java] Duration:	2 ms		Content: America harry 819582 42
     [java] Duration:	2 ms		Content: America bob 376524 58
     [java] Duration:	3 ms		Content: America bob 140500 58
     [java] Duration:	2 ms		Content: America fred 404802 34
     [java] Duration:	4 ms		Content: America fred 909113 56
     [java] Duration:	2 ms		Content: America fred 754077 34
     [java] Duration:	3 ms		Content: America harry 323050 35
     [java] Duration:	2 ms		Content: America dave 547757 40
     [java] Duration:	2 ms		Content: America dave 310273 49
     [java] Duration:	2 ms		Content: America harry 528188 35
     [java] Duration:	4 ms		Content: America bob 617853 33
     [java] Duration:	2 ms		Content: America fred 1042541 36
     [java] Duration:	2 ms		Content: America dave 225233 38
     [java] Duration:	2 ms		Content: America dave 858880 34
     [java] Duration:	2 ms		Content: America fred 527915 56
     [java] Duration:	2 ms		Content: America fred 433547 51
     [java] Duration:	2 ms		Content: America dave 719005 46
     [java] Duration:	2 ms		Content: America dave 994284 38
     [java] Duration:	2 ms		Content: America fred 548567 35
     [java] Duration:	2 ms		Content: America harry 695952 38
     [java] Duration:	2 ms		Content: America harry 881009 56
     [java] Duration:	2 ms		Content: America bob 368731 53
     [java] Duration:	2 ms		Content: America fred 23267 43
     [java] Duration:	2 ms		Content: America fred 876318 43
     [java] Duration:	2 ms		Content: America fred 573787 54
     [java] Duration:	3 ms		Content: America dave 306871 33
     [java] Duration:	2 ms		Content: America fred 1046088 42
     [java] Duration:	2 ms		Content: America harry 333493 31
     [java] Duration:	2 ms		Content: America bob 518250 59
     [java] Duration:	2 ms		Content: America bob 269662 54
     [java] Duration:	22 ms		Content: America fred 263900 31
     [java] Duration:	2 ms		Content: America fred 211177 40
     [java] Duration:	2 ms		Content: America dave 913301 30
     [java] Duration:	2 ms		Content: America dave 634158 49
     [java] Duration:	3 ms		Content: America dave 421835 49
     [java] Duration:	2 ms		Content: America fred 151419 53
     [java] Duration:	2 ms		Content: America bob 265784 33
     [java] Duration:	24 ms		Content: America fred 1046126 43
     [java] Duration:	3 ms		Content: America bob 307658 33
     [java] Duration:	2 ms		Content: America dave 841434 33
     [java] Duration:	2 ms		Content: America fred 395733 53
     [java] Duration:	3 ms		Content: America dave 410242 42
     [java] Duration:	2 ms		Content: America bob 198053 31
