Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	268 ms		Content: Europe alice 939743 58
     [java] Duration:	2 ms		Content: Europe eve 738579 48
     [java] Duration:	3 ms		Content: Europe carol 378926 53
     [java] Duration:	3 ms		Content: Europe gary 786762 58
     [java] Duration:	2 ms		Content: Europe alice 63812 54
     [java] Duration:	2 ms		Content: Europe gary 918500 58
     [java] Duration:	2 ms		Content: Europe gary 500411 52
     [java] Duration:	3 ms		Content: Europe gary 904368 35
     [java] Duration:	3 ms		Content: Europe gary 32283 50
     [java] Duration:	3 ms		Content: Europe gary 417317 36
     [java] Duration:	3 ms		Content: Europe carol 977859 31
     [java] Duration:	3 ms		Content: Europe gary 44486 34
     [java] Duration:	3 ms		Content: Europe alice 90595 41
     [java] Duration:	3 ms		Content: Europe eve 810735 30
     [java] Duration:	3 ms		Content: Europe carol 356601 59
     [java] Duration:	3 ms		Content: Europe alice 898374 56
     [java] Duration:	3 ms		Content: Europe alice 586321 50
     [java] Duration:	2 ms		Content: Europe gary 119598 39
     [java] Duration:	2 ms		Content: Europe alice 520311 49
     [java] Duration:	8 ms		Content: Europe alice 859459 56
     [java] Duration:	19 ms		Content: Europe gary 318998 58
     [java] Duration:	2 ms		Content: Europe eve 614320 56
     [java] Duration:	3 ms		Content: Europe carol 413585 58
     [java] Duration:	2 ms		Content: Europe gary 390398 36
     [java] Duration:	3 ms		Content: Europe alice 577399 40
     [java] Duration:	3 ms		Content: Europe carol 644113 44
     [java] Duration:	35 ms		Content: Europe alice 88324 36
     [java] Duration:	3 ms		Content: Europe carol 664452 30
     [java] Duration:	2 ms		Content: Europe eve 302773 32
     [java] Duration:	2 ms		Content: Europe alice 661074 52
     [java] Duration:	2 ms		Content: Europe alice 672508 33
     [java] Duration:	3 ms		Content: Europe gary 160962 36
     [java] Duration:	3 ms		Content: Europe carol 362367 35
     [java] Duration:	3 ms		Content: Europe alice 279453 55
     [java] Duration:	3 ms		Content: Europe alice 117902 59
     [java] Duration:	3 ms		Content: Europe eve 573357 50
     [java] Duration:	4 ms		Content: Europe gary 688576 47
     [java] Duration:	2 ms		Content: Europe eve 1000716 37
     [java] Duration:	2 ms		Content: Europe eve 28245 53
     [java] Duration:	3 ms		Content: Europe carol 647990 37
     [java] Duration:	3 ms		Content: Europe carol 575993 38
     [java] Duration:	3 ms		Content: Europe gary 749484 54
     [java] Duration:	2 ms		Content: Europe gary 18093 46
     [java] Duration:	2 ms		Content: Europe eve 134655 57
     [java] Duration:	2 ms		Content: Europe eve 527377 46
     [java] Duration:	3 ms		Content: Europe carol 452792 40
     [java] Duration:	2 ms		Content: Europe alice 539516 37
     [java] Duration:	2 ms		Content: Europe alice 587628 37
     [java] Duration:	2 ms		Content: Europe eve 35030 48
     [java] Duration:	2 ms		Content: Europe eve 214756 39
     [java] Duration:	5 ms		Content: Europe eve 75204 50
     [java] Duration:	14 ms		Content: Europe gary 299651 55
     [java] Duration:	3 ms		Content: Europe gary 308878 47
     [java] Duration:	2 ms		Content: Europe gary 56045 35
     [java] Duration:	2 ms		Content: Europe alice 1008195 52
     [java] Duration:	2 ms		Content: Europe gary 280827 43
     [java] Duration:	2 ms		Content: Europe gary 248815 40
     [java] Duration:	2 ms		Content: Europe eve 688351 48
     [java] Duration:	3 ms		Content: Europe carol 604698 33
     [java] Duration:	2 ms		Content: Europe eve 502400 53
     [java] Duration:	3 ms		Content: Europe carol 826967 49
     [java] Duration:	3 ms		Content: Europe carol 257144 48
     [java] Duration:	2 ms		Content: Europe alice 287495 55
     [java] Duration:	2 ms		Content: Europe gary 402766 46
     [java] Duration:	7 ms		Content: Europe gary 410795 57
     [java] Duration:	3 ms		Content: Europe carol 844213 38
     [java] Duration:	3 ms		Content: Europe alice 539652 30
     [java] Duration:	2 ms		Content: Europe eve 263842 52
     [java] Duration:	2 ms		Content: Europe gary 314175 59
     [java] Duration:	2 ms		Content: Europe gary 412452 42
     [java] Duration:	2 ms		Content: Europe alice 3336 52
     [java] Duration:	2 ms		Content: Europe alice 499220 36
     [java] Duration:	2 ms		Content: Europe eve 489259 38
     [java] Duration:	3 ms		Content: Europe carol 456112 38
     [java] Duration:	2 ms		Content: Europe alice 512913 44
     [java] Duration:	2 ms		Content: Europe alice 107433 34
     [java] Duration:	9 ms		Content: Europe gary 517119 49
     [java] Duration:	3 ms		Content: Europe carol 63901 41
     [java] Duration:	2 ms		Content: Europe eve 601338 53
     [java] Duration:	3 ms		Content: Europe eve 90286 38
     [java] Duration:	3 ms		Content: Europe carol 438861 47
     [java] Duration:	2 ms		Content: Europe eve 939549 41
     [java] Duration:	3 ms		Content: Europe carol 368650 51
     [java] Duration:	2 ms		Content: Europe gary 576392 55
     [java] Duration:	2 ms		Content: Europe alice 871275 37
     [java] Duration:	2 ms		Content: Europe eve 693342 51
     [java] Duration:	3 ms		Content: Europe carol 754702 53
     [java] Duration:	3 ms		Content: Europe gary 113268 37
     [java] Duration:	3 ms		Content: Europe carol 717819 47
     [java] Duration:	18 ms		Content: Europe eve 769039 38
     [java] Duration:	4 ms		Content: Europe alice 356774 55
     [java] Duration:	2 ms		Content: Europe alice 801998 55
     [java] Duration:	2 ms		Content: Europe eve 869927 48
     [java] Duration:	2 ms		Content: Europe eve 627330 34
     [java] Duration:	2 ms		Content: Europe eve 437230 57
     [java] Duration:	3 ms		Content: Europe carol 623037 37
     [java] Duration:	3 ms		Content: Europe carol 867093 48
     [java] Duration:	2 ms		Content: Europe gary 383478 38
     [java] Duration:	3 ms		Content: Europe carol 863204 39
     [java] Duration:	2 ms		Content: Europe alice 436803 59
     [java] Duration:	2 ms		Content: Europe eve 453667 34
     [java] Duration:	2 ms		Content: Europe eve 107869 56
     [java] Duration:	2 ms		Content: Europe eve 692228 52
     [java] Duration:	3 ms		Content: Europe carol 618368 46
     [java] Duration:	3 ms		Content: Europe gary 830556 48
     [java] Duration:	2 ms		Content: Europe alice 338153 35
     [java] Duration:	2 ms		Content: Europe eve 887502 55
     [java] Duration:	2 ms		Content: Europe gary 350344 53
     [java] Duration:	2 ms		Content: Europe alice 19790 59
     [java] Duration:	2 ms		Content: Europe gary 183732 32
     [java] Duration:	4 ms		Content: Europe carol 895072 52
     [java] Duration:	3 ms		Content: Europe eve 313720 38
     [java] Duration:	2 ms		Content: Europe alice 414654 30
     [java] Duration:	2 ms		Content: Europe eve 625296 57
     [java] Duration:	2 ms		Content: Europe alice 674215 57
     [java] Duration:	2 ms		Content: Europe eve 308140 46
     [java] Duration:	2 ms		Content: Europe gary 939222 41
     [java] Duration:	3 ms		Content: Europe carol 209278 58
     [java] Duration:	2 ms		Content: Europe eve 337582 44
     [java] Duration:	2 ms		Content: Europe gary 856218 35
     [java] Duration:	3 ms		Content: Europe alice 405351 59
     [java] Duration:	2 ms		Content: Europe eve 185458 37
     [java] Duration:	3 ms		Content: Europe gary 60734 57
     [java] Duration:	2 ms		Content: Europe alice 674445 59
     [java] Duration:	2 ms		Content: Europe alice 563803 47
     [java] Duration:	2 ms		Content: Europe eve 962829 35
     [java] Duration:	2 ms		Content: Europe eve 575898 33
     [java] Duration:	2 ms		Content: Europe eve 834515 33
     [java] Duration:	2 ms		Content: Europe alice 824817 34
     [java] Duration:	3 ms		Content: Europe gary 855463 49
     [java] Duration:	4 ms		Content: Europe carol 505965 39
     [java] Duration:	13 ms		Content: Europe gary 635359 51
     [java] Duration:	2 ms		Content: Europe alice 357492 57
     [java] Duration:	2 ms		Content: Europe eve 568947 32
     [java] Duration:	2 ms		Content: Europe alice 200429 54
     [java] Duration:	2 ms		Content: Europe eve 842465 41
     [java] Duration:	2 ms		Content: Europe alice 126221 44
     [java] Duration:	2 ms		Content: Europe eve 547767 33
     [java] Duration:	2 ms		Content: Europe alice 398596 33
     [java] Duration:	3 ms		Content: Europe carol 1008842 47
     [java] Duration:	5 ms		Content: Europe carol 279519 53
     [java] Duration:	3 ms		Content: Europe gary 880151 44
     [java] Duration:	2 ms		Content: Europe gary 721124 47
     [java] Duration:	3 ms		Content: Europe carol 708895 56
     [java] Duration:	2 ms		Content: Europe alice 723485 55
     [java] Duration:	3 ms		Content: Europe carol 216975 32
     [java] Duration:	3 ms		Content: Europe eve 851857 36
     [java] Duration:	2 ms		Content: Europe gary 380143 48
     [java] Duration:	2 ms		Content: Europe gary 463566 52
     [java] Duration:	3 ms		Content: Europe eve 60228 47
     [java] Duration:	2 ms		Content: Europe alice 450311 37
     [java] Duration:	3 ms		Content: Europe carol 11327 31
     [java] Duration:	2 ms		Content: Europe eve 162304 48
     [java] Duration:	3 ms		Content: Europe alice 292717 45
     [java] Duration:	2 ms		Content: Europe gary 575588 59
     [java] Duration:	3 ms		Content: Europe carol 864183 33
     [java] Duration:	2 ms		Content: Europe alice 608151 59
     [java] Duration:	2 ms		Content: Europe gary 585640 43
     [java] Duration:	2 ms		Content: Europe eve 943851 55
     [java] Duration:	2 ms		Content: Europe alice 978608 47
     [java] Duration:	2 ms		Content: Europe eve 414089 31
     [java] Duration:	2 ms		Content: Europe eve 904866 54
     [java] Duration:	4 ms		Content: Europe alice 376870 41
     [java] Duration:	3 ms		Content: Europe carol 1004253 52
     [java] Duration:	3 ms		Content: Europe gary 1003071 37
     [java] Duration:	3 ms		Content: Europe carol 1028238 53
     [java] Duration:	2 ms		Content: Europe carol 34106 45
     [java] Duration:	2 ms		Content: Europe eve 555437 53
     [java] Duration:	2 ms		Content: Europe alice 986095 38
     [java] Duration:	3 ms		Content: Europe carol 645120 32
     [java] Duration:	2 ms		Content: Europe gary 993905 36
     [java] Duration:	4 ms		Content: Europe carol 212463 45
     [java] Duration:	13 ms		Content: Europe gary 704561 45
     [java] Duration:	3 ms		Content: Europe carol 731331 56
     [java] Duration:	2 ms		Content: Europe carol 179052 30
     [java] Duration:	3 ms		Content: Europe carol 825027 53
     [java] Duration:	2 ms		Content: Europe gary 155814 30
     [java] Duration:	3 ms		Content: Europe carol 975855 36
     [java] Duration:	3 ms		Content: Europe eve 726199 35
     [java] Duration:	2 ms		Content: Europe eve 824018 57
     [java] Duration:	2 ms		Content: Europe gary 1029513 50
     [java] Duration:	3 ms		Content: Europe carol 252417 52
     [java] Duration:	3 ms		Content: Europe carol 559743 48
     [java] Duration:	2 ms		Content: Europe gary 586936 32
     [java] Duration:	2 ms		Content: Europe alice 843251 39
     [java] Duration:	2 ms		Content: Europe alice 603872 43
     [java] Duration:	3 ms		Content: Europe carol 947179 44
     [java] Duration:	3 ms		Content: Europe carol 297734 55
     [java] Duration:	3 ms		Content: Europe alice 692045 43
     [java] Duration:	2 ms		Content: Europe gary 234678 55
     [java] Duration:	2 ms		Content: Europe eve 964384 54
     [java] Duration:	2 ms		Content: Europe gary 1032106 54
     [java] Duration:	2 ms		Content: Europe alice 948644 47
     [java] Duration:	2 ms		Content: Europe gary 555308 47
     [java] Duration:	3 ms		Content: Europe carol 732990 40
     [java] Duration:	2 ms		Content: Europe alice 572310 57
     [java] Duration:	2 ms		Content: Europe eve 634362 54
     [java] Duration:	3 ms		Content: Europe carol 153888 58
     [java] Duration:	2 ms		Content: Europe gary 606105 41
     [java] Duration:	2 ms		Content: Europe gary 905293 33
     [java] Duration:	2 ms		Content: Europe eve 77126 49
     [java] Duration:	2 ms		Content: Europe eve 3347 34
     [java] Duration:	3 ms		Content: Europe alice 885334 43
     [java] Duration:	3 ms		Content: Europe carol 349600 45
     [java] Duration:	2 ms		Content: Europe alice 273344 34
     [java] Duration:	2 ms		Content: Europe eve 284794 50
     [java] Duration:	12 ms		Content: Europe alice 745448 44
     [java] Duration:	23 ms		Content: Europe eve 934444 49
     [java] Duration:	2 ms		Content: Europe eve 333634 35
     [java] Duration:	2 ms		Content: Europe eve 302050 53
     [java] Duration:	4 ms		Content: Europe carol 1008992 59
     [java] Duration:	2 ms		Content: Europe alice 372033 54
     [java] Duration:	2 ms		Content: Europe gary 906705 38
     [java] Duration:	3 ms		Content: Europe carol 561472 49
     [java] Duration:	2 ms		Content: Europe gary 984160 53
     [java] Duration:	2 ms		Content: Europe eve 136379 38
     [java] Duration:	2 ms		Content: Europe alice 753203 50
     [java] Duration:	3 ms		Content: Europe carol 220928 45
     [java] Duration:	4 ms		Content: Europe gary 486744 35
     [java] Duration:	3 ms		Content: Europe carol 419021 58
     [java] Duration:	2 ms		Content: Europe eve 82972 51
     [java] Duration:	2 ms		Content: Europe eve 226638 59
     [java] Duration:	2 ms		Content: Europe eve 298805 54
     [java] Duration:	2 ms		Content: Europe eve 970546 48
     [java] Duration:	2 ms		Content: Europe alice 96228 53
     [java] Duration:	5 ms		Content: Europe eve 613852 31
     [java] Duration:	3 ms		Content: Europe carol 318187 54
     [java] Duration:	3 ms		Content: Europe alice 44602 34
     [java] Duration:	2 ms		Content: Europe alice 201439 49
     [java] Duration:	2 ms		Content: Europe gary 818375 54
     [java] Duration:	3 ms		Content: Europe eve 842059 58
     [java] Duration:	2 ms		Content: Europe eve 455420 48
     [java] Duration:	2 ms		Content: Europe gary 776521 38
     [java] Duration:	2 ms		Content: Europe gary 134532 45
     [java] Duration:	3 ms		Content: Europe carol 283219 35
     [java] Duration:	2 ms		Content: Europe carol 895127 45
     [java] Duration:	3 ms		Content: Europe carol 845161 41
     [java] Duration:	2 ms		Content: Europe eve 31902 56
     [java] Duration:	2 ms		Content: Europe alice 907957 38
     [java] Duration:	3 ms		Content: Europe carol 154795 34
     [java] Duration:	2 ms		Content: Europe gary 30946 43
     [java] Duration:	5 ms		Content: Europe gary 881369 41
     [java] Duration:	2 ms		Content: Europe eve 1047180 42
     [java] Duration:	3 ms		Content: Europe carol 258921 30
     [java] Duration:	3 ms		Content: Europe eve 785769 55
     [java] Duration:	2 ms		Content: Europe gary 330666 43
     [java] Duration:	3 ms		Content: Europe carol 420666 52
     [java] Duration:	2 ms		Content: Europe eve 231230 39
     [java] Duration:	2 ms		Content: Europe alice 831698 44
     [java] Duration:	2 ms		Content: Europe carol 924730 51
     [java] Duration:	14 ms		Content: Europe alice 165439 52
     [java] Duration:	2 ms		Content: Europe eve 9696 55
     [java] Duration:	2 ms		Content: Europe alice 906803 42
     [java] Duration:	2 ms		Content: Europe eve 210201 58
     [java] Duration:	2 ms		Content: Europe eve 986943 38
     [java] Duration:	2 ms		Content: Europe eve 63923 55
     [java] Duration:	2 ms		Content: Europe eve 422434 54
     [java] Duration:	3 ms		Content: Europe carol 457592 46
     [java] Duration:	3 ms		Content: Europe carol 453837 46
     [java] Duration:	3 ms		Content: Europe alice 191407 33
     [java] Duration:	3 ms		Content: Europe alice 350031 32
     [java] Duration:	2 ms		Content: Europe gary 600877 47
     [java] Duration:	2 ms		Content: Europe gary 313732 41
     [java] Duration:	2 ms		Content: Europe gary 522918 52
     [java] Duration:	2 ms		Content: Europe alice 794241 55
     [java] Duration:	2 ms		Content: Europe gary 23823 39
